LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
G-7,QGDP,VOLIDX,IDX,Q,2017-Q2,103.594645865,NA
G-7,QGDP,VOLIDX,IDX,Q,2017-Q3,104.331947875,NA
G-7,QGDP,VOLIDX,IDX,Q,2017-Q4,105.205065895,NA
G-7,QGDP,VOLIDX,IDX,Q,2018-Q1,105.622499969,NA
G-7,QGDP,VOLIDX,IDX,Q,2018-Q2,106.137528344,NA
G-7,QGDP,VOLIDX,IDX,Q,2018-Q3,106.373092319,NA
G-7,QGDP,VOLIDX,IDX,Q,2018-Q4,106.616389219,NA
G-7,QGDP,VOLIDX,IDX,Q,2019-Q1,107.152548989,NA
G-7,QGDP,VOLIDX,IDX,Q,2019-Q2,107.799420259,NA
G-7,QGDP,VOLIDX,IDX,Q,2019-Q3,108.514399541,NA
G-7,QGDP,VOLIDX,IDX,Q,2019-Q4,108.456787779,NA
G-7,QGDP,VOLIDX,IDX,Q,2020-Q1,106.378296173,NA
G-7,QGDP,VOLIDX,IDX,Q,2020-Q2,96.025489947,NA
G-7,QGDP,VOLIDX,IDX,Q,2020-Q3,104.985919288,NA
G-7,QGDP,VOLIDX,IDX,Q,2020-Q4,105.979876698,NA
G-7,QGDP,VOLIDX,IDX,Q,2021-Q1,106.654190296,NA
G-7,QGDP,VOLIDX,IDX,Q,2021-Q2,108.584896341,NA
G-7,QGDP,VOLIDX,IDX,Q,2021-Q3,109.712154946,NA
G-7,QGDP,VOLIDX,IDX,Q,2021-Q4,111.111260163,NA
G-7,QGDP,VOLIDX,IDX,Q,2022-Q1,110.958681834,NA
G-7,QGDP,VOLIDX,IDX,Q,2022-Q2,111.186265984,NA
G-7,QGDP,VOLIDX,IDX,Q,2022-Q3,111.672828268,NA
G-7,QGDP,VOLIDX,IDX,Q,2022-Q4,112.011907093,NA
G-7,QGDP,VOLIDX,IDX,Q,2023-Q1,112.599229055,NA
G-7,QGDP,VOLIDX,IDX,Q,2023-Q2,113.089158961,NA
G-7,QGDP,VOLIDX,IDX,Q,2023-Q3,113.702418395,NA
G-20,QGDP,VOLIDX,IDX,Q,1998-Q1,54.802391197,NA
G-20,QGDP,VOLIDX,IDX,Q,1998-Q2,55.012246883,NA
G-20,QGDP,VOLIDX,IDX,Q,1998-Q3,55.372336099,NA
G-20,QGDP,VOLIDX,IDX,Q,1998-Q4,55.824009436,NA
G-20,QGDP,VOLIDX,IDX,Q,1999-Q1,56.361592345,NA
G-20,QGDP,VOLIDX,IDX,Q,1999-Q2,56.88373904,NA
G-20,QGDP,VOLIDX,IDX,Q,1999-Q3,57.554521591,NA
G-20,QGDP,VOLIDX,IDX,Q,1999-Q4,58.348535273,NA
G-20,QGDP,VOLIDX,IDX,Q,2000-Q1,59.100310243,NA
G-20,QGDP,VOLIDX,IDX,Q,2000-Q2,59.835390384,NA
G-20,QGDP,VOLIDX,IDX,Q,2000-Q3,60.308930559,NA
G-20,QGDP,VOLIDX,IDX,Q,2000-Q4,60.759408676,NA
G-20,QGDP,VOLIDX,IDX,Q,2001-Q1,61.037426038,NA
G-20,QGDP,VOLIDX,IDX,Q,2001-Q2,61.312432473,NA
G-20,QGDP,VOLIDX,IDX,Q,2001-Q3,61.430649514,NA
G-20,QGDP,VOLIDX,IDX,Q,2001-Q4,61.667385826,NA
G-20,QGDP,VOLIDX,IDX,Q,2002-Q1,62.155234952,NA
G-20,QGDP,VOLIDX,IDX,Q,2002-Q2,62.764297384,NA
G-20,QGDP,VOLIDX,IDX,Q,2002-Q3,63.282502606,NA
G-20,QGDP,VOLIDX,IDX,Q,2002-Q4,63.649158823,NA
G-20,QGDP,VOLIDX,IDX,Q,2003-Q1,64.072636498,NA
G-20,QGDP,VOLIDX,IDX,Q,2003-Q2,64.564195316,NA
G-20,QGDP,VOLIDX,IDX,Q,2003-Q3,65.453662454,NA
G-20,QGDP,VOLIDX,IDX,Q,2003-Q4,66.364965168,NA
G-20,QGDP,VOLIDX,IDX,Q,2004-Q1,66.99548843,NA
G-20,QGDP,VOLIDX,IDX,Q,2004-Q2,67.768930752,NA
G-20,QGDP,VOLIDX,IDX,Q,2004-Q3,68.47528929,NA
G-20,QGDP,VOLIDX,IDX,Q,2004-Q4,69.166419146,NA
G-20,QGDP,VOLIDX,IDX,Q,2005-Q1,69.968185978,NA
G-20,QGDP,VOLIDX,IDX,Q,2005-Q2,70.7445057,NA
G-20,QGDP,VOLIDX,IDX,Q,2005-Q3,71.573861096,NA
G-20,QGDP,VOLIDX,IDX,Q,2005-Q4,72.471198609,NA
G-20,QGDP,VOLIDX,IDX,Q,2006-Q1,73.503375713,NA
G-20,QGDP,VOLIDX,IDX,Q,2006-Q2,74.32155788,NA
G-20,QGDP,VOLIDX,IDX,Q,2006-Q3,75.126996135,NA
G-20,QGDP,VOLIDX,IDX,Q,2006-Q4,76.186083775,NA
G-20,QGDP,VOLIDX,IDX,Q,2007-Q1,77.240578865,NA
G-20,QGDP,VOLIDX,IDX,Q,2007-Q2,78.239522393,NA
G-20,QGDP,VOLIDX,IDX,Q,2007-Q3,79.064514904,NA
G-20,QGDP,VOLIDX,IDX,Q,2007-Q4,80.154422623,NA
G-20,QGDP,VOLIDX,IDX,Q,2008-Q1,80.729959308,NA
G-20,QGDP,VOLIDX,IDX,Q,2008-Q2,81.157028765,NA
G-20,QGDP,VOLIDX,IDX,Q,2008-Q3,81.154492266,NA
G-20,QGDP,VOLIDX,IDX,Q,2008-Q4,80.036285041,NA
G-20,QGDP,VOLIDX,IDX,Q,2009-Q1,78.74902537,NA
G-20,QGDP,VOLIDX,IDX,Q,2009-Q2,79.533446861,NA
G-20,QGDP,VOLIDX,IDX,Q,2009-Q3,80.534815437,NA
G-20,QGDP,VOLIDX,IDX,Q,2009-Q4,81.65623225,NA
G-20,QGDP,VOLIDX,IDX,Q,2010-Q1,82.657732365,NA
G-20,QGDP,VOLIDX,IDX,Q,2010-Q2,83.855273701,NA
G-20,QGDP,VOLIDX,IDX,Q,2010-Q3,84.922399078,NA
G-20,QGDP,VOLIDX,IDX,Q,2010-Q4,85.875447285,NA
G-20,QGDP,VOLIDX,IDX,Q,2011-Q1,86.643421914,NA
G-20,QGDP,VOLIDX,IDX,Q,2011-Q2,87.380679323,NA
G-20,QGDP,VOLIDX,IDX,Q,2011-Q3,88.126916479,NA
G-20,QGDP,VOLIDX,IDX,Q,2011-Q4,88.875578837,NA
G-20,QGDP,VOLIDX,IDX,Q,2012-Q1,89.490702665,NA
G-20,QGDP,VOLIDX,IDX,Q,2012-Q2,90.057718595,NA
G-20,QGDP,VOLIDX,IDX,Q,2012-Q3,90.724176813,NA
G-20,QGDP,VOLIDX,IDX,Q,2012-Q4,91.171569229,NA
G-20,QGDP,VOLIDX,IDX,Q,2013-Q1,92.009414973,NA
G-20,QGDP,VOLIDX,IDX,Q,2013-Q2,92.88217206,NA
G-20,QGDP,VOLIDX,IDX,Q,2013-Q3,93.886673592,NA
G-20,QGDP,VOLIDX,IDX,Q,2013-Q4,94.705798995,NA
G-20,QGDP,VOLIDX,IDX,Q,2014-Q1,95.357736376,NA
G-20,QGDP,VOLIDX,IDX,Q,2014-Q2,96.143447447,NA
G-20,QGDP,VOLIDX,IDX,Q,2014-Q3,97.086482548,NA
G-20,QGDP,VOLIDX,IDX,Q,2014-Q4,97.894106051,NA
G-20,QGDP,VOLIDX,IDX,Q,2015-Q1,98.825276356,NA
G-20,QGDP,VOLIDX,IDX,Q,2015-Q2,99.63838575,NA
G-20,QGDP,VOLIDX,IDX,Q,2015-Q3,100.438506582,NA
G-20,QGDP,VOLIDX,IDX,Q,2015-Q4,101.090859948,NA
G-20,QGDP,VOLIDX,IDX,Q,2016-Q1,101.952820509,NA
G-20,QGDP,VOLIDX,IDX,Q,2016-Q2,102.708817068,NA
G-20,QGDP,VOLIDX,IDX,Q,2016-Q3,103.515576226,NA
G-20,QGDP,VOLIDX,IDX,Q,2016-Q4,104.619530525,NA
G-20,QGDP,VOLIDX,IDX,Q,2017-Q1,105.509616131,NA
G-20,QGDP,VOLIDX,IDX,Q,2017-Q2,106.624374111,NA
G-20,QGDP,VOLIDX,IDX,Q,2017-Q3,107.722600987,NA
G-20,QGDP,VOLIDX,IDX,Q,2017-Q4,108.848415447,NA
G-20,QGDP,VOLIDX,IDX,Q,2018-Q1,109.890439218,NA
G-20,QGDP,VOLIDX,IDX,Q,2018-Q2,110.731449904,NA
G-20,QGDP,VOLIDX,IDX,Q,2018-Q3,111.492888176,NA
G-20,QGDP,VOLIDX,IDX,Q,2018-Q4,112.156912749,NA
G-20,QGDP,VOLIDX,IDX,Q,2019-Q1,113.020823484,NA
G-20,QGDP,VOLIDX,IDX,Q,2019-Q2,114.132991329,NA
G-20,QGDP,VOLIDX,IDX,Q,2019-Q3,114.779533178,NA
G-20,QGDP,VOLIDX,IDX,Q,2019-Q4,115.151484016,NA
G-20,QGDP,VOLIDX,IDX,Q,2020-Q1,111.397758665,NA
G-20,QGDP,VOLIDX,IDX,Q,2020-Q2,104.643848736,NA
G-20,QGDP,VOLIDX,IDX,Q,2020-Q3,112.924090184,NA
G-20,QGDP,VOLIDX,IDX,Q,2020-Q4,114.954006386,NA
G-20,QGDP,VOLIDX,IDX,Q,2021-Q1,115.875743267,NA
G-20,QGDP,VOLIDX,IDX,Q,2021-Q2,117.69120257,NA
G-20,QGDP,VOLIDX,IDX,Q,2021-Q3,118.772283686,NA
G-20,QGDP,VOLIDX,IDX,Q,2021-Q4,120.539488726,NA
G-20,QGDP,VOLIDX,IDX,Q,2022-Q1,121.08552458,NA
G-20,QGDP,VOLIDX,IDX,Q,2022-Q2,120.942953857,NA
G-20,QGDP,VOLIDX,IDX,Q,2022-Q3,122.634954315,NA
G-20,QGDP,VOLIDX,IDX,Q,2022-Q4,123.27123787,NA
G-20,QGDP,VOLIDX,IDX,Q,2023-Q1,124.542082325,NA
G-20,QGDP,VOLIDX,IDX,Q,2023-Q2,125.289334819,NA
BGR,QGDP,VOLIDX,IDX,A,1995,66.598147018,NA
BGR,QGDP,VOLIDX,IDX,A,1996,70.064843363,NA
BGR,QGDP,VOLIDX,IDX,A,1997,60.174923941,NA
BGR,QGDP,VOLIDX,IDX,A,1998,62.455023723,NA
BGR,QGDP,VOLIDX,IDX,A,1999,57.21124314,NA
BGR,QGDP,VOLIDX,IDX,A,2000,59.835652651,NA
BGR,QGDP,VOLIDX,IDX,A,2001,62.123589758,NA
BGR,QGDP,VOLIDX,IDX,A,2002,65.771444401,NA
BGR,QGDP,VOLIDX,IDX,A,2003,69.215996398,NA
BGR,QGDP,VOLIDX,IDX,A,2004,73.722252397,NA
BGR,QGDP,VOLIDX,IDX,A,2005,78.92435226,NA
BGR,QGDP,VOLIDX,IDX,A,2006,84.29325204,NA
BGR,QGDP,VOLIDX,IDX,A,2007,89.902451773,NA
BGR,QGDP,VOLIDX,IDX,A,2008,95.413074267,NA
BGR,QGDP,VOLIDX,IDX,A,2009,92.219464013,NA
BGR,QGDP,VOLIDX,IDX,A,2010,93.653809335,NA
BGR,QGDP,VOLIDX,IDX,A,2011,95.611336241,NA
BGR,QGDP,VOLIDX,IDX,A,2012,96.327289205,NA
BGR,QGDP,VOLIDX,IDX,A,2013,95.804472694,NA
BGR,QGDP,VOLIDX,IDX,A,2014,96.714086832,NA
BGR,QGDP,VOLIDX,IDX,A,2015,100,NA
BGR,QGDP,VOLIDX,IDX,A,2016,103.026627242,NA
BGR,QGDP,VOLIDX,IDX,A,2017,105.855662367,NA
BGR,QGDP,VOLIDX,IDX,A,2018,108.708374696,NA
BGR,QGDP,VOLIDX,IDX,A,2019,113.094963015,NA
BGR,QGDP,VOLIDX,IDX,A,2020,108.6094402,NA
BGR,QGDP,VOLIDX,IDX,A,2021,116.930823009,NA
BGR,QGDP,VOLIDX,IDX,A,2022,121.52203136,NA
BGR,QGDP,TOT,PC_CHGPP,A,1996,5.205394596,NA
BGR,QGDP,TOT,PC_CHGPP,A,1997,-14.115380764,NA
BGR,QGDP,TOT,PC_CHGPP,A,1998,3.789119509,NA
BGR,QGDP,TOT,PC_CHGPP,A,1999,-8.396090932,NA
BGR,QGDP,TOT,PC_CHGPP,A,2000,4.587226859,NA
BGR,QGDP,TOT,PC_CHGPP,A,2001,3.823702099,NA
BGR,QGDP,TOT,PC_CHGPP,A,2002,5.871931512,NA
BGR,QGDP,TOT,PC_CHGPP,A,2003,5.237154253,NA
BGR,QGDP,TOT,PC_CHGPP,A,2004,6.510425672,NA
BGR,QGDP,TOT,PC_CHGPP,A,2005,7.056349601,NA
BGR,QGDP,TOT,PC_CHGPP,A,2006,6.802589602,NA
BGR,QGDP,TOT,PC_CHGPP,A,2007,6.654387625,NA
BGR,QGDP,TOT,PC_CHGPP,A,2008,6.129557521,NA
BGR,QGDP,TOT,PC_CHGPP,A,2009,-3.347141132,NA
BGR,QGDP,TOT,PC_CHGPP,A,2010,1.555360724,NA
BGR,QGDP,TOT,PC_CHGPP,A,2011,2.090173287,NA
BGR,QGDP,TOT,PC_CHGPP,A,2012,0.748815979,NA
BGR,QGDP,TOT,PC_CHGPP,A,2013,-0.542750154,NA
BGR,QGDP,TOT,PC_CHGPP,A,2014,0.94944851,NA
BGR,QGDP,TOT,PC_CHGPP,A,2015,3.397553837,NA
BGR,QGDP,TOT,PC_CHGPP,A,2016,3.026627242,NA
BGR,QGDP,TOT,PC_CHGPP,A,2017,2.745926175,NA
BGR,QGDP,TOT,PC_CHGPP,A,2018,2.694907636,NA
BGR,QGDP,TOT,PC_CHGPP,A,2019,4.035188947,NA
BGR,QGDP,TOT,PC_CHGPP,A,2020,-3.966156136,NA
BGR,QGDP,TOT,PC_CHGPP,A,2021,7.661749102,NA
BGR,QGDP,TOT,PC_CHGPP,A,2022,3.926431229,NA
ROU,QGDP,VOLIDX,IDX,A,1995,58.280345481,NA
ROU,QGDP,VOLIDX,IDX,A,1996,60.557762753,NA
ROU,QGDP,VOLIDX,IDX,A,1997,57.621266074,NA
ROU,QGDP,VOLIDX,IDX,A,1998,56.451675366,NA
ROU,QGDP,VOLIDX,IDX,A,1999,56.239041622,NA
ROU,QGDP,VOLIDX,IDX,A,2000,57.623224557,NA
ROU,QGDP,VOLIDX,IDX,A,2001,60.630104919,NA
ROU,QGDP,VOLIDX,IDX,A,2002,64.087812635,NA
ROU,QGDP,VOLIDX,IDX,A,2003,65.588209975,NA
ROU,QGDP,VOLIDX,IDX,A,2004,72.427819934,NA
ROU,QGDP,VOLIDX,IDX,A,2005,75.808870181,NA
ROU,QGDP,VOLIDX,IDX,A,2006,81.895415666,NA
ROU,QGDP,VOLIDX,IDX,A,2007,87.819573015,NA
ROU,QGDP,VOLIDX,IDX,A,2008,95.993363729,NA
ROU,QGDP,VOLIDX,IDX,A,2009,90.696994315,NA
ROU,QGDP,VOLIDX,IDX,A,2010,87.158712163,NA
ROU,QGDP,VOLIDX,IDX,A,2011,91.095761422,NA
ROU,QGDP,VOLIDX,IDX,A,2012,92.84934528,NA
ROU,QGDP,VOLIDX,IDX,A,2013,93.099997942,NA
ROU,QGDP,VOLIDX,IDX,A,2014,96.936323624,NA
ROU,QGDP,VOLIDX,IDX,A,2015,100,NA
ROU,QGDP,VOLIDX,IDX,A,2016,102.85754878,NA
ROU,QGDP,VOLIDX,IDX,A,2017,111.288288071,NA
ROU,QGDP,VOLIDX,IDX,A,2018,117.997874658,NA
ROU,QGDP,VOLIDX,IDX,A,2019,122.544532258,NA
ROU,QGDP,VOLIDX,IDX,A,2020,118.037962708,NA
ROU,QGDP,VOLIDX,IDX,A,2021,124.776605663,NA
ROU,QGDP,VOLIDX,IDX,A,2022,130.510546709,P
ROU,QGDP,TOT,PC_CHGPP,A,1996,3.907693499,NA
ROU,QGDP,TOT,PC_CHGPP,A,1997,-4.849083825,NA
ROU,QGDP,TOT,PC_CHGPP,A,1998,-2.02979002,NA
ROU,QGDP,TOT,PC_CHGPP,A,1999,-0.376665072,NA
ROU,QGDP,TOT,PC_CHGPP,A,2000,2.461249152,NA
ROU,QGDP,TOT,PC_CHGPP,A,2001,5.218174417,NA
ROU,QGDP,TOT,PC_CHGPP,A,2002,5.702955191,NA
ROU,QGDP,TOT,PC_CHGPP,A,2003,2.341158604,NA
ROU,QGDP,TOT,PC_CHGPP,A,2004,10.428108895,NA
ROU,QGDP,TOT,PC_CHGPP,A,2005,4.668165147,NA
ROU,QGDP,TOT,PC_CHGPP,A,2006,8.028803847,NA
ROU,QGDP,TOT,PC_CHGPP,A,2007,7.233808267,NA
ROU,QGDP,TOT,PC_CHGPP,A,2008,9.30748173,NA
ROU,QGDP,TOT,PC_CHGPP,A,2009,-5.517432882,NA
ROU,QGDP,TOT,PC_CHGPP,A,2010,-3.901212138,NA
ROU,QGDP,TOT,PC_CHGPP,A,2011,4.517103524,NA
ROU,QGDP,TOT,PC_CHGPP,A,2012,1.924989518,NA
ROU,QGDP,TOT,PC_CHGPP,A,2013,0.269956305,NA
ROU,QGDP,TOT,PC_CHGPP,A,2014,4.120650662,NA
ROU,QGDP,TOT,PC_CHGPP,A,2015,3.16050399,NA
ROU,QGDP,TOT,PC_CHGPP,A,2016,2.85754878,NA
ROU,QGDP,TOT,PC_CHGPP,A,2017,8.196519741,NA
ROU,QGDP,TOT,PC_CHGPP,A,2018,6.029014107,NA
ROU,QGDP,TOT,PC_CHGPP,A,2019,3.853169061,NA
ROU,QGDP,TOT,PC_CHGPP,A,2020,-3.67749541,NA
ROU,QGDP,TOT,PC_CHGPP,A,2021,5.70887772,NA
ROU,QGDP,TOT,PC_CHGPP,A,2022,4.595365466,P
BGR,QGDP,VOLIDX,IDX,Q,1995-Q1,57.935855485,NA
BGR,QGDP,VOLIDX,IDX,Q,1995-Q2,64.760843456,NA
BGR,QGDP,VOLIDX,IDX,Q,1995-Q3,65.081422155,NA
BGR,QGDP,VOLIDX,IDX,Q,1995-Q4,70.847208263,NA
BGR,QGDP,VOLIDX,IDX,Q,1996-Q1,71.649570321,NA
BGR,QGDP,VOLIDX,IDX,Q,1996-Q2,70.846764246,NA
BGR,QGDP,VOLIDX,IDX,Q,1996-Q3,67.431108289,NA
BGR,QGDP,VOLIDX,IDX,Q,1996-Q4,66.012620615,NA
BGR,QGDP,VOLIDX,IDX,Q,1997-Q1,59.324225563,NA
BGR,QGDP,VOLIDX,IDX,Q,1997-Q2,58.700023404,NA
BGR,QGDP,VOLIDX,IDX,Q,1997-Q3,60.010811609,NA
BGR,QGDP,VOLIDX,IDX,Q,1997-Q4,57.995835509,NA
BGR,QGDP,VOLIDX,IDX,Q,1998-Q1,64.779037775,NA
BGR,QGDP,VOLIDX,IDX,Q,1998-Q2,60.546929041,NA
BGR,QGDP,VOLIDX,IDX,Q,1998-Q3,61.016158725,NA
BGR,QGDP,VOLIDX,IDX,Q,1998-Q4,60.111299793,NA
BGR,QGDP,VOLIDX,IDX,Q,1999-Q1,58.713635643,NA
BGR,QGDP,VOLIDX,IDX,Q,1999-Q2,57.162798625,NA
BGR,QGDP,VOLIDX,IDX,Q,1999-Q3,56.682668277,NA
BGR,QGDP,VOLIDX,IDX,Q,1999-Q4,53.599492436,NA
BGR,QGDP,VOLIDX,IDX,Q,2000-Q1,59.01104945,B
BGR,QGDP,VOLIDX,IDX,Q,2000-Q2,59.559408341,NA
BGR,QGDP,VOLIDX,IDX,Q,2000-Q3,60.059131267,NA
BGR,QGDP,VOLIDX,IDX,Q,2000-Q4,60.603236768,NA
BGR,QGDP,VOLIDX,IDX,Q,2001-Q1,61.082575274,NA
BGR,QGDP,VOLIDX,IDX,Q,2001-Q2,61.678778086,NA
BGR,QGDP,VOLIDX,IDX,Q,2001-Q3,62.487186583,NA
BGR,QGDP,VOLIDX,IDX,Q,2001-Q4,63.318532084,NA
BGR,QGDP,VOLIDX,IDX,Q,2002-Q1,64.311777077,NA
BGR,QGDP,VOLIDX,IDX,Q,2002-Q2,65.308181337,NA
BGR,QGDP,VOLIDX,IDX,Q,2002-Q3,66.276735699,NA
BGR,QGDP,VOLIDX,IDX,Q,2002-Q4,66.958498405,NA
BGR,QGDP,VOLIDX,IDX,Q,2003-Q1,67.899505587,NA
BGR,QGDP,VOLIDX,IDX,Q,2003-Q2,68.576528217,NA
BGR,QGDP,VOLIDX,IDX,Q,2003-Q3,69.393279494,NA
BGR,QGDP,VOLIDX,IDX,Q,2003-Q4,70.779404981,NA
BGR,QGDP,VOLIDX,IDX,Q,2004-Q1,71.664159475,NA
BGR,QGDP,VOLIDX,IDX,Q,2004-Q2,73.065889271,NA
BGR,QGDP,VOLIDX,IDX,Q,2004-Q3,74.583002123,NA
BGR,QGDP,VOLIDX,IDX,Q,2004-Q4,75.6319155,NA
BGR,QGDP,VOLIDX,IDX,Q,2005-Q1,77.206710116,NA
BGR,QGDP,VOLIDX,IDX,Q,2005-Q2,78.291448915,NA
BGR,QGDP,VOLIDX,IDX,Q,2005-Q3,79.320005064,NA
BGR,QGDP,VOLIDX,IDX,Q,2005-Q4,80.629321942,NA
BGR,QGDP,VOLIDX,IDX,Q,2006-Q1,81.889867272,NA
BGR,QGDP,VOLIDX,IDX,Q,2006-Q2,83.313424797,NA
BGR,QGDP,VOLIDX,IDX,Q,2006-Q3,85.063305741,NA
BGR,QGDP,VOLIDX,IDX,Q,2006-Q4,86.460254965,NA
BGR,QGDP,VOLIDX,IDX,Q,2007-Q1,87.706485068,NA
BGR,QGDP,VOLIDX,IDX,Q,2007-Q2,89.402781569,NA
BGR,QGDP,VOLIDX,IDX,Q,2007-Q3,90.555506302,NA
BGR,QGDP,VOLIDX,IDX,Q,2007-Q4,92.484407223,NA
BGR,QGDP,VOLIDX,IDX,Q,2008-Q1,93.994344328,NA
BGR,QGDP,VOLIDX,IDX,Q,2008-Q2,95.111208636,NA
BGR,QGDP,VOLIDX,IDX,Q,2008-Q3,96.194737389,NA
BGR,QGDP,VOLIDX,IDX,Q,2008-Q4,96.68535325,NA
BGR,QGDP,VOLIDX,IDX,Q,2009-Q1,92.422550992,NA
BGR,QGDP,VOLIDX,IDX,Q,2009-Q2,92.505513405,NA
BGR,QGDP,VOLIDX,IDX,Q,2009-Q3,93.308040819,NA
BGR,QGDP,VOLIDX,IDX,Q,2009-Q4,90.42323425,NA
BGR,QGDP,VOLIDX,IDX,Q,2010-Q1,91.731698217,NA
BGR,QGDP,VOLIDX,IDX,Q,2010-Q2,93.245783402,NA
BGR,QGDP,VOLIDX,IDX,Q,2010-Q3,93.96386338,NA
BGR,QGDP,VOLIDX,IDX,Q,2010-Q4,94.895358523,NA
BGR,QGDP,VOLIDX,IDX,Q,2011-Q1,94.947495485,NA
BGR,QGDP,VOLIDX,IDX,Q,2011-Q2,95.861784349,NA
BGR,QGDP,VOLIDX,IDX,Q,2011-Q3,95.955114046,NA
BGR,QGDP,VOLIDX,IDX,Q,2011-Q4,95.864323445,NA
BGR,QGDP,VOLIDX,IDX,Q,2012-Q1,96.493528515,NA
BGR,QGDP,VOLIDX,IDX,Q,2012-Q2,96.251409165,NA
BGR,QGDP,VOLIDX,IDX,Q,2012-Q3,96.024554618,NA
BGR,QGDP,VOLIDX,IDX,Q,2012-Q4,95.720283139,NA
BGR,QGDP,VOLIDX,IDX,Q,2013-Q1,95.464986791,NA
BGR,QGDP,VOLIDX,IDX,Q,2013-Q2,95.288900014,NA
BGR,QGDP,VOLIDX,IDX,Q,2013-Q3,95.672203593,NA
BGR,QGDP,VOLIDX,IDX,Q,2013-Q4,95.833257882,NA
BGR,QGDP,VOLIDX,IDX,Q,2014-Q1,95.783936698,NA
BGR,QGDP,VOLIDX,IDX,Q,2014-Q2,96.387597254,NA
BGR,QGDP,VOLIDX,IDX,Q,2014-Q3,96.770939622,NA
BGR,QGDP,VOLIDX,IDX,Q,2014-Q4,97.63965862,NA
BGR,QGDP,VOLIDX,IDX,Q,2015-Q1,98.615340356,NA
BGR,QGDP,VOLIDX,IDX,Q,2015-Q2,99.322715045,NA
BGR,QGDP,VOLIDX,IDX,Q,2015-Q3,100.397329969,NA
BGR,QGDP,VOLIDX,IDX,Q,2015-Q4,101.032905341,NA
BGR,QGDP,VOLIDX,IDX,Q,2016-Q1,101.826289424,NA
BGR,QGDP,VOLIDX,IDX,Q,2016-Q2,102.594101851,NA
BGR,QGDP,VOLIDX,IDX,Q,2016-Q3,103.096561588,NA
BGR,QGDP,VOLIDX,IDX,Q,2016-Q4,104.065978105,NA
BGR,QGDP,VOLIDX,IDX,Q,2017-Q1,104.684726135,NA
BGR,QGDP,VOLIDX,IDX,Q,2017-Q2,105.405336733,NA
BGR,QGDP,VOLIDX,IDX,Q,2017-Q3,106.121965391,NA
BGR,QGDP,VOLIDX,IDX,Q,2017-Q4,106.766492304,NA
BGR,QGDP,VOLIDX,IDX,Q,2018-Q1,107.271887497,NA
BGR,QGDP,VOLIDX,IDX,Q,2018-Q2,108.206493116,NA
BGR,QGDP,VOLIDX,IDX,Q,2018-Q3,109.3162563,NA
BGR,QGDP,VOLIDX,IDX,Q,2018-Q4,110.288081586,NA
BGR,QGDP,VOLIDX,IDX,Q,2019-Q1,111.665371537,NA
BGR,QGDP,VOLIDX,IDX,Q,2019-Q2,112.915663481,NA
BGR,QGDP,VOLIDX,IDX,Q,2019-Q3,113.127636999,NA
BGR,QGDP,VOLIDX,IDX,Q,2019-Q4,114.451167072,NA
BGR,QGDP,VOLIDX,IDX,Q,2020-Q1,110.120763614,NA
BGR,QGDP,VOLIDX,IDX,Q,2020-Q2,104.772726549,NA
BGR,QGDP,VOLIDX,IDX,Q,2020-Q3,108.547595517,NA
BGR,QGDP,VOLIDX,IDX,Q,2020-Q4,110.50955532,NA
BGR,QGDP,VOLIDX,IDX,Q,2021-Q1,113.511505713,NA
BGR,QGDP,VOLIDX,IDX,Q,2021-Q2,115.053314023,NA
BGR,QGDP,VOLIDX,IDX,Q,2021-Q3,117.307934781,NA
BGR,QGDP,VOLIDX,IDX,Q,2021-Q4,119.104765369,NA
BGR,QGDP,VOLIDX,IDX,Q,2022-Q1,119.889491375,NA
BGR,QGDP,VOLIDX,IDX,Q,2022-Q2,120.840664861,NA
BGR,QGDP,VOLIDX,IDX,Q,2022-Q3,121.611083106,NA
BGR,QGDP,VOLIDX,IDX,Q,2022-Q4,122.322599104,NA
BGR,QGDP,VOLIDX,IDX,Q,2023-Q1,122.750453696,P
BGR,QGDP,VOLIDX,IDX,Q,2023-Q2,123.257127011,P
BGR,QGDP,VOLIDX,IDX,Q,2023-Q3,123.746289189,P
BGR,QGDP,TOT,PC_CHGPP,Q,1995-Q2,11.780248887,NA
BGR,QGDP,TOT,PC_CHGPP,Q,1995-Q3,0.49501934,NA
BGR,QGDP,TOT,PC_CHGPP,Q,1995-Q4,8.859342523,NA
BGR,QGDP,TOT,PC_CHGPP,Q,1996-Q1,1.132524594,NA
BGR,QGDP,TOT,PC_CHGPP,Q,1996-Q2,-1.120461813,NA
BGR,QGDP,TOT,PC_CHGPP,Q,1996-Q3,-4.821188368,NA
BGR,QGDP,TOT,PC_CHGPP,Q,1996-Q4,-2.103610203,NA
BGR,QGDP,TOT,PC_CHGPP,Q,1997-Q1,-10.131994442,NA
BGR,QGDP,TOT,PC_CHGPP,Q,1997-Q2,-1.052187624,NA
BGR,QGDP,TOT,PC_CHGPP,Q,1997-Q3,2.23302842,NA
BGR,QGDP,TOT,PC_CHGPP,Q,1997-Q4,-3.357688466,NA
BGR,QGDP,TOT,PC_CHGPP,Q,1998-Q1,11.696016112,NA
BGR,QGDP,TOT,PC_CHGPP,Q,1998-Q2,-6.533145411,NA
BGR,QGDP,TOT,PC_CHGPP,Q,1998-Q3,0.774985109,NA
BGR,QGDP,TOT,PC_CHGPP,Q,1998-Q4,-1.482982461,NA
